1,2,-1.360000,-1.360000,-1.360000,2
1,3,1.360000,1.360000,-1.360000,2
1,4,-1.360000,1.360000,1.360000,2
1,5,1.360000,-1.360000,1.360000,2
2,1,1.360000,1.360000,1.360000,2
2,6,-1.360000,1.360000,-1.360000,0
2,7,1.360000,-1.360000,-1.360000,2
2,8,-1.360000,-1.360000,1.360000,2
3,1,-1.360000,-1.360000,1.360000,2
3,14,-1.360000,1.360000,-1.360000,2
3,15,1.360000,-1.360000,-1.360000,2
3,16,1.360000,1.360000,1.360000,2
4,1,1.360000,-1.360000,-1.360000,2
4,23,-1.360000,1.360000,-1.360000,2
5,1,-1.360000,1.360000,-1.360000,2
6,2,1.360000,-1.360000,1.360000,0
6,9,-1.360000,-1.360000,-1.360000,0
6,10,1.360000,1.360000,-1.360000,0
6,11,-1.360000,1.360000,1.360000,0
7,2,-1.360000,1.360000,1.360000,2
7,21,1.360000,1.360000,-1.360000,2
7,25,-1.360000,-1.360000,-1.360000,2
8,2,1.360000,1.360000,-1.360000,2
9,6,1.360000,1.360000,1.360000,0
9,24,1.360000,-1.360000,-1.360000,2
10,6,-1.360000,-1.360000,1.360000,0
10,12,-1.360000,1.360000,-1.360000,0
10,13,1.360000,-1.360000,-1.360000,0
10,14,1.360000,1.360000,1.360000,0
11,6,1.360000,-1.360000,-1.360000,0
11,23,1.360000,1.360000,1.360000,2
12,10,1.360000,-1.360000,1.360000,0
13,10,-1.360000,1.360000,1.360000,0
13,19,-1.360000,-1.360000,-1.360000,2
13,20,1.360000,1.360000,-1.360000,2
13,21,1.360000,-1.360000,1.360000,2
14,10,-1.360000,-1.360000,-1.360000,0
14,3,1.360000,-1.360000,1.360000,2
14,17,1.360000,1.360000,-1.360000,2
14,18,-1.360000,1.360000,1.360000,2
15,3,-1.360000,1.360000,1.360000,2
15,21,-1.360000,-1.360000,-1.360000,2
15,27,1.360000,1.360000,-1.360000,2
16,3,-1.360000,-1.360000,-1.360000,2
17,14,-1.360000,-1.360000,1.360000,2
17,26,1.360000,-1.360000,-1.360000,2
18,14,1.360000,-1.360000,-1.360000,2
18,23,-1.360000,-1.360000,1.360000,2
19,13,1.360000,1.360000,1.360000,2
19,24,-1.360000,-1.360000,1.360000,2
20,13,-1.360000,-1.360000,1.360000,2
20,26,1.360000,1.360000,1.360000,2
21,13,-1.360000,1.360000,-1.360000,2
21,7,-1.360000,-1.360000,1.360000,2
21,15,1.360000,1.360000,1.360000,2
21,22,1.360000,-1.360000,-1.360000,2
22,21,-1.360000,1.360000,1.360000,2
23,4,1.360000,-1.360000,1.360000,2
23,11,-1.360000,-1.360000,-1.360000,2
23,18,1.360000,1.360000,-1.360000,2
24,9,-1.360000,1.360000,1.360000,2
24,19,1.360000,1.360000,-1.360000,2
24,25,1.360000,-1.360000,1.360000,2
25,7,1.360000,1.360000,1.360000,2
25,24,-1.360000,1.360000,-1.360000,2
26,17,-1.360000,1.360000,1.360000,2
26,20,-1.360000,-1.360000,-1.360000,2
26,27,1.360000,-1.360000,1.360000,2
27,15,-1.360000,-1.360000,1.360000,2
27,26,-1.360000,1.360000,-1.360000,2
