1,2,-1.360000,-1.360000,-1.360000,2
1,3,1.360000,1.360000,-1.360000,2
1,4,-1.360000,1.360000,1.360000,2
1,5,1.360000,-1.360000,1.360000,2
2,1,1.360000,1.360000,1.360000,2
2,12,-1.360000,1.360000,-1.360000,2
2,13,1.360000,-1.360000,-1.360000,2
2,14,-1.360000,-1.360000,1.360000,2
3,1,-1.360000,-1.360000,1.360000,2
3,9,-1.360000,1.360000,-1.360000,2
3,10,1.360000,-1.360000,-1.360000,2
3,11,1.360000,1.360000,1.360000,2
4,1,1.360000,-1.360000,-1.360000,2
4,6,-1.360000,1.360000,-1.360000,2
4,7,-1.360000,-1.360000,1.360000,2
4,8,1.360000,1.360000,1.360000,2
5,1,-1.360000,1.360000,-1.360000,2
5,15,1.360000,-1.360000,-1.360000,2
5,16,-1.360000,-1.360000,1.360000,2
5,17,1.360000,1.360000,1.360000,2
6,4,1.360000,-1.360000,1.360000,2
6,27,-1.360000,-1.360000,-1.360000,2
6,28,1.360000,1.360000,-1.360000,2
7,4,1.360000,1.360000,-1.360000,2
7,25,1.360000,-1.360000,1.360000,2
7,29,-1.360000,-1.360000,-1.360000,2
8,4,-1.360000,-1.360000,-1.360000,2
8,19,1.360000,-1.360000,1.360000,2
8,30,1.360000,1.360000,-1.360000,2
9,3,1.360000,-1.360000,1.360000,2
9,28,-1.360000,1.360000,1.360000,2
9,31,-1.360000,-1.360000,-1.360000,2
10,3,-1.360000,1.360000,1.360000,2
10,26,1.360000,-1.360000,1.360000,2
10,32,-1.360000,-1.360000,-1.360000,2
11,3,-1.360000,-1.360000,-1.360000,2
11,18,1.360000,-1.360000,1.360000,2
11,30,-1.360000,1.360000,1.360000,2
12,2,1.360000,-1.360000,1.360000,2
12,27,-1.360000,1.360000,1.360000,2
12,31,1.360000,1.360000,-1.360000,2
13,2,-1.360000,1.360000,1.360000,2
13,32,1.360000,1.360000,-1.360000,2
13,33,1.360000,-1.360000,1.360000,2
14,2,1.360000,1.360000,-1.360000,2
14,29,-1.360000,1.360000,1.360000,2
14,34,1.360000,-1.360000,1.360000,2
15,5,-1.360000,1.360000,1.360000,2
15,26,1.360000,1.360000,-1.360000,2
15,33,-1.360000,-1.360000,-1.360000,2
16,5,1.360000,1.360000,-1.360000,2
16,25,-1.360000,1.360000,1.360000,2
16,34,-1.360000,-1.360000,-1.360000,2
17,5,-1.360000,-1.360000,-1.360000,2
17,18,1.360000,1.360000,-1.360000,2
17,19,-1.360000,1.360000,1.360000,2
17,20,1.360000,-1.360000,1.360000,2
18,17,-1.360000,-1.360000,1.360000,2
18,11,-1.360000,1.360000,-1.360000,2
18,21,1.360000,-1.360000,-1.360000,2
18,22,1.360000,1.360000,1.360000,2
19,17,1.360000,-1.360000,-1.360000,2
19,8,-1.360000,1.360000,-1.360000,2
19,23,-1.360000,-1.360000,1.360000,2
19,24,1.360000,1.360000,1.360000,2
20,17,-1.360000,1.360000,-1.360000,2
21,18,-1.360000,1.360000,1.360000,2
21,26,-1.360000,-1.360000,-1.360000,2
22,18,-1.360000,-1.360000,-1.360000,2
22,35,-1.360000,1.360000,1.360000,2
23,19,1.360000,1.360000,-1.360000,2
23,25,-1.360000,-1.360000,-1.360000,2
24,19,-1.360000,-1.360000,-1.360000,2
24,35,1.360000,1.360000,-1.360000,2
25,7,-1.360000,1.360000,-1.360000,2
25,16,1.360000,-1.360000,-1.360000,2
25,23,1.360000,1.360000,1.360000,2
26,10,-1.360000,1.360000,-1.360000,2
26,15,-1.360000,-1.360000,1.360000,2
26,21,1.360000,1.360000,1.360000,2
27,6,1.360000,1.360000,1.360000,2
27,12,1.360000,-1.360000,-1.360000,2
27,36,-1.360000,-1.360000,1.360000,2
28,6,-1.360000,-1.360000,1.360000,2
28,9,1.360000,-1.360000,-1.360000,2
28,37,1.360000,1.360000,1.360000,2
29,7,1.360000,1.360000,1.360000,2
29,14,1.360000,-1.360000,-1.360000,2
29,36,-1.360000,1.360000,-1.360000,2
30,8,-1.360000,-1.360000,1.360000,2
30,11,1.360000,-1.360000,-1.360000,2
30,37,-1.360000,1.360000,-1.360000,2
30,38,1.360000,1.360000,1.360000,2
31,9,1.360000,1.360000,1.360000,2
31,12,-1.360000,-1.360000,1.360000,2
31,39,1.360000,-1.360000,-1.360000,2
32,10,1.360000,1.360000,1.360000,2
32,13,-1.360000,-1.360000,1.360000,2
32,39,-1.360000,1.360000,-1.360000,2
33,13,-1.360000,1.360000,-1.360000,2
33,15,1.360000,1.360000,1.360000,2
33,40,-1.360000,-1.360000,1.360000,2
34,14,-1.360000,1.360000,-1.360000,2
34,16,1.360000,1.360000,1.360000,2
34,40,1.360000,-1.360000,-1.360000,2
35,22,1.360000,-1.360000,-1.360000,2
35,24,-1.360000,-1.360000,1.360000,2
35,38,-1.360000,1.360000,-1.360000,2
36,27,1.360000,1.360000,-1.360000,2
36,29,1.360000,-1.360000,1.360000,2
37,28,-1.360000,-1.360000,-1.360000,2
37,30,1.360000,-1.360000,1.360000,2
38,30,-1.360000,-1.360000,-1.360000,2
38,35,1.360000,-1.360000,1.360000,2
39,31,-1.360000,1.360000,1.360000,2
39,32,1.360000,-1.360000,1.360000,2
40,33,1.360000,1.360000,-1.360000,2
40,34,-1.360000,1.360000,1.360000,2
